"run","randomSeed","shapeType","gridSize","noise","sharingType","edgeOfComm"
383,-117840,5,50,10,3,9
385,-95134,5,50,20,0,5
387,-94458,5,50,20,0,13
389,-93829,5,50,20,1,9
391,-46945,5,50,20,2,5
393,-22380,5,50,20,2,13
395,52041,5,50,20,3,9
397,98172,5,50,30,0,5
399,98734,5,50,30,0,13
401,99574,5,50,30,1,9
403,174977,5,50,30,2,5
405,211350,5,50,30,2,13
407,310442,5,50,30,3,9
409,376684,5,50,40,0,5
411,377207,5,50,40,0,13
413,377651,5,50,40,1,9
415,460858,5,50,40,2,5
417,514621,5,50,40,2,13
419,640308,5,50,40,3,9
421,729681,5,50,50,0,5
423,730366,5,50,50,0,13
425,730901,5,50,50,1,9
427,797235,5,50,50,2,5
429,843410,5,50,50,2,13
431,986329,5,50,50,3,9
2,-2581576,0,50,0,0,9
4,-2581214,0,50,0,1,5
6,-2580696,0,50,0,1,13
8,-2580094,0,50,0,2,9
10,-2579483,0,50,0,3,5
12,-2578874,0,50,0,3,13
14,-2578292,0,50,10,0,9
16,-2578225,0,50,10,1,5
18,-2576958,0,50,10,1,13
20,-2575198,0,50,10,2,9
22,-2573163,0,50,10,3,5
24,-2570912,0,50,10,3,13
26,-2569118,0,50,20,0,9
28,-2569055,0,50,20,1,5
30,-2567435,0,50,20,1,13
32,-2564982,0,50,20,2,9
34,-2560449,0,50,20,3,5
36,-2559627,0,50,20,3,13
38,-2556424,0,50,30,0,9
40,-2556341,0,50,30,1,5
42,-2553509,0,50,30,1,13
44,-2546666,0,50,30,2,9
46,-2542595,0,50,30,3,5
48,-2536262,0,50,30,3,13
50,-2531397,0,50,40,0,9
52,-2531309,0,50,40,1,5
54,-2528503,0,50,40,1,13
56,-2524265,0,50,40,2,9
58,-2519529,0,50,40,3,5
60,-2515581,0,50,40,3,13
62,-2509276,0,50,50,0,9
64,-2509160,0,50,50,1,5
66,-2502952,0,50,50,1,13
68,-2496626,0,50,50,2,9
70,-2492345,0,50,50,3,5
72,-2486111,0,50,50,3,13
74,-2481154,1,50,0,0,9
76,-2480919,1,50,0,1,5
78,-2477832,1,50,0,1,13
80,-2475007,1,50,0,2,9
82,-2470749,1,50,0,3,5
84,-2468287,1,50,0,3,13
86,-2466035,1,50,10,0,9
88,-2465767,1,50,10,1,5
90,-2455519,1,50,10,1,13
92,-2447353,1,50,10,2,9
94,-2441251,1,50,10,3,5
96,-2433376,1,50,10,3,13
98,-2425572,1,50,20,0,9
100,-2425352,1,50,20,1,5
102,-2408880,1,50,20,1,13
104,-2394427,1,50,20,2,9
106,-2384096,1,50,20,3,5
108,-2367023,1,50,20,3,13
110,-2356098,1,50,30,0,9
112,-2355898,1,50,30,1,5
114,-2330087,1,50,30,1,13
116,-2308265,1,50,30,2,9
118,-2291207,1,50,30,3,5
120,-2278248,1,50,30,3,13
122,-2257685,1,50,40,0,9
124,-2257454,1,50,40,1,5
126,-2236787,1,50,40,1,13
128,-2209832,1,50,40,2,9
130,-2179474,1,50,40,3,5
132,-2160438,1,50,40,3,13
134,-2132454,1,50,50,0,9
136,-2132245,1,50,50,1,5
138,-2094960,1,50,50,1,13
140,-2060054,1,50,50,2,9
142,-2024458,1,50,50,3,5
144,-1998032,1,50,50,3,13
146,-1967719,2,50,0,0,9
148,-1967523,2,50,0,1,5
150,-1965108,2,50,0,1,13
152,-1963316,2,50,0,2,9
154,-1961005,2,50,0,3,5
156,-1958960,2,50,0,3,13
158,-1957096,2,50,10,0,9
160,-1956911,2,50,10,1,5
162,-1949773,2,50,10,1,13
164,-1944768,2,50,10,2,9
166,-1939741,2,50,10,3,5
168,-1934150,2,50,10,3,13
170,-1930075,2,50,20,0,9
172,-1929943,2,50,20,1,5
174,-1918093,2,50,20,1,13
176,-1907571,2,50,20,2,9
178,-1896745,2,50,20,3,5
180,-1890394,2,50,20,3,13
182,-1880970,2,50,30,0,9
184,-1880814,2,50,30,1,5
186,-1867862,2,50,30,1,13
188,-1854130,2,50,30,2,9
190,-1831612,2,50,30,3,5
192,-1815882,2,50,30,3,13
194,-1801675,2,50,40,0,9
196,-1801495,2,50,40,1,5
198,-1783522,2,50,40,1,13
200,-1769022,2,50,40,2,9
202,-1741938,2,50,40,3,5
204,-1724323,2,50,40,3,13
206,-1709288,2,50,50,0,9
208,-1708979,2,50,50,1,5
210,-1687646,2,50,50,1,13
212,-1668397,2,50,50,2,9
214,-1633663,2,50,50,3,5
216,-1601446,2,50,50,3,13
218,-1579949,3,50,0,0,9
220,-1579677,3,50,0,1,5
222,-1577985,3,50,0,1,13
224,-1575525,3,50,0,2,9
226,-1571980,3,50,0,3,5
228,-1569380,3,50,0,3,13
230,-1567716,3,50,10,0,9
232,-1567529,3,50,10,1,5
234,-1560143,3,50,10,1,13
236,-1547403,3,50,10,2,9
238,-1537957,3,50,10,3,5
240,-1529896,3,50,10,3,13
242,-1523619,3,50,20,0,9
244,-1523291,3,50,20,1,5
246,-1508172,3,50,20,1,13
248,-1494522,3,50,20,2,9
250,-1471052,3,50,20,3,5
252,-1452487,3,50,20,3,13
254,-1438317,3,50,30,0,9
256,-1438068,3,50,30,1,5
258,-1418621,3,50,30,1,13
260,-1398668,3,50,30,2,9
262,-1381449,3,50,30,3,5
264,-1365615,3,50,30,3,13
266,-1351359,3,50,40,0,9
268,-1351106,3,50,40,1,5
270,-1329740,3,50,40,1,13
272,-1287037,3,50,40,2,9
274,-1262580,3,50,40,3,5
276,-1241263,3,50,40,3,13
278,-1211224,3,50,50,0,9
280,-1210878,3,50,50,1,5
282,-1177391,3,50,50,1,13
284,-1149222,3,50,50,2,9
286,-1103839,3,50,50,3,5
288,-1084614,3,50,50,3,13
290,-1059179,4,50,0,0,9
292,-1058649,4,50,0,1,5
294,-1054207,4,50,0,1,13
296,-1047126,4,50,0,2,9
298,-1037755,4,50,0,3,5
300,-1033488,4,50,0,3,13
302,-1028006,4,50,10,0,9
304,-1027522,4,50,10,1,5
306,-1014895,4,50,10,1,13
308,-991970,4,50,10,2,9
310,-973745,4,50,10,3,5
312,-958510,4,50,10,3,13
314,-936716,4,50,20,0,9
316,-936082,4,50,20,1,5
318,-918122,4,50,20,1,13
320,-876632,4,50,20,2,9
322,-838521,4,50,20,3,5
324,-816108,4,50,20,3,13
326,-784616,4,50,30,0,9
328,-784168,4,50,30,1,5
330,-754450,4,50,30,1,13
332,-712101,4,50,30,2,9
334,-661986,4,50,30,3,5
336,-638673,4,50,30,3,13
338,-584216,4,50,40,0,9
340,-583649,4,50,40,1,5
342,-538726,4,50,40,1,13
344,-468530,4,50,40,2,9
346,-386769,4,50,40,3,5
348,-340349,4,50,40,3,13
350,-269363,4,50,50,0,9
352,-268908,4,50,50,1,5
354,-209731,4,50,50,1,13
356,-113325,4,50,50,2,9
358,-21290,4,50,50,3,5
360,40764,4,50,50,3,13
362,111686,5,50,0,0,9
364,112375,5,50,0,1,5
366,117592,5,50,0,1,13
368,126097,5,50,0,2,9
370,140471,5,50,0,3,5
372,144468,5,50,0,3,13
374,155332,5,50,10,0,9
376,155851,5,50,10,1,5
378,172709,5,50,10,1,13
380,201294,5,50,10,2,9
382,220910,5,50,10,3,5
384,233658,5,50,10,3,13
386,264099,5,50,20,0,9
388,264608,5,50,20,1,5
390,285094,5,50,20,1,13
392,330480,5,50,20,2,9
394,380169,5,50,20,3,5
396,402282,5,50,20,3,13
398,445472,5,50,30,0,9
400,446025,5,50,30,1,5
402,484531,5,50,30,1,13
404,544019,5,50,30,2,9
406,613993,5,50,30,3,5
408,648973,5,50,30,3,13
410,734354,5,50,40,0,9
412,734916,5,50,40,1,5
414,779861,5,50,40,1,13
416,879603,5,50,40,2,9
418,982006,5,50,40,3,5
420,1019810,5,50,40,3,13
422,1129913,5,50,50,0,9
424,1130573,5,50,50,1,5
426,1192558,5,50,50,1,13
428,1310665,5,50,50,2,9
430,1406792,5,50,50,3,5
432,1466939,5,50,50,3,13
