"run","randomSeed","shapeType","gridSize","noise","sharingType","edgeOfComm"
148,49485623,2,50,0,1,5
150,49488139,2,50,0,1,13
152,49489861,2,50,0,2,9
154,49492108,2,50,0,3,5
156,49492981,2,50,0,3,13
158,49494534,2,50,10,0,9
160,49494629,2,50,10,1,5
162,49501032,2,50,10,1,13
164,49506317,2,50,10,2,9
166,49516887,2,50,10,3,5
168,49525747,2,50,10,3,13
170,49532328,2,50,20,0,9
172,49532514,2,50,20,1,5
174,49545165,2,50,20,1,13
176,49552522,2,50,20,2,9
178,49560791,2,50,20,3,5
180,49569066,2,50,20,3,13
182,49580735,2,50,30,0,9
184,49580968,2,50,30,1,5
186,49591426,2,50,30,1,13
188,49604829,2,50,30,2,9
190,49625762,2,50,30,3,5
192,49635803,2,50,30,3,13
194,49650233,2,50,40,0,9
196,49650489,2,50,40,1,5
198,49668992,2,50,40,1,13
200,49680007,2,50,40,2,9
202,49705448,2,50,40,3,5
204,49723956,2,50,40,3,13
206,49737336,2,50,50,0,9
208,49737511,2,50,50,1,5
210,49760759,2,50,50,1,13
212,49783520,2,50,50,2,9
214,49808306,2,50,50,3,5
216,49827688,2,50,50,3,13
218,49856445,3,50,0,0,9
220,49856668,3,50,0,1,5
222,49859710,3,50,0,1,13
224,49861975,3,50,0,2,9
226,49866026,3,50,0,3,5
228,49868183,3,50,0,3,13
230,49870379,3,50,10,0,9
232,49870522,3,50,10,1,5
234,49878291,3,50,10,1,13
236,49885855,3,50,10,2,9
238,49890542,3,50,10,3,5
240,49897549,3,50,10,3,13
242,49909239,3,50,20,0,9
244,49909475,3,50,20,1,5
246,49923870,3,50,20,1,13
248,49949062,3,50,20,2,9
250,49970277,3,50,20,3,5
252,49987105,3,50,20,3,13
254,49999487,3,50,30,0,9
256,49999814,3,50,30,1,5
258,50022390,3,50,30,1,13
260,50038342,3,50,30,2,9
262,50053708,3,50,30,3,5
264,50077933,3,50,30,3,13
266,50115641,3,50,40,0,9
268,50115979,3,50,40,1,5
270,50139011,3,50,40,1,13
272,50161710,3,50,40,2,9
274,50202265,3,50,40,3,5
276,50220073,3,50,40,3,13
278,50243696,3,50,50,0,9
280,50243963,3,50,50,1,5
282,50273668,3,50,50,1,13
284,50301029,3,50,50,2,9
286,50347469,3,50,50,3,5
288,50373531,3,50,50,3,13
290,50414196,4,50,0,0,9
292,50414743,4,50,0,1,5
294,50419540,4,50,0,1,13
296,50425856,4,50,0,2,9
298,50435945,4,50,0,3,5
300,50440385,4,50,0,3,13
302,50446345,4,50,10,0,9
304,50446873,4,50,10,1,5
306,50459662,4,50,10,1,13
308,50477008,4,50,10,2,9
310,50499222,4,50,10,3,5
312,50514308,4,50,10,3,13
314,50533746,4,50,20,0,9
316,50534273,4,50,20,1,5
318,50555293,4,50,20,1,13
320,50596727,4,50,20,2,9
322,50637404,4,50,20,3,5
324,50661970,4,50,20,3,13
326,50697726,4,50,30,0,9
328,50698252,4,50,30,1,5
330,50727027,4,50,30,1,13
332,50781625,4,50,30,2,9
334,50827417,4,50,30,3,5
336,50860177,4,50,30,3,13
338,50921270,4,50,40,0,9
340,50921781,4,50,40,1,5
342,50965059,4,50,40,1,13
344,51045051,4,50,40,2,9
346,51108264,4,50,40,3,5
348,51157390,4,50,40,3,13
350,51240420,4,50,50,0,9
352,51240927,4,50,50,1,5
354,51289483,4,50,50,1,13
356,51374853,4,50,50,2,9
358,51447672,4,50,50,3,5
360,51479261,4,50,50,3,13
362,51553353,5,50,0,0,9
364,51554022,5,50,0,1,5
366,51558027,5,50,0,1,13
368,51568769,5,50,0,2,9
370,51582632,5,50,0,3,5
372,51587116,5,50,0,3,13
374,51596711,5,50,10,0,9
376,51597159,5,50,10,1,5
378,51615349,5,50,10,1,13
380,51645141,5,50,10,2,9
382,51682042,5,50,10,3,5
384,51697421,5,50,10,3,13
386,51736031,5,50,20,0,9
388,51736598,5,50,20,1,5
390,51766873,5,50,20,1,13
392,51825156,5,50,20,2,9
394,51883029,5,50,20,3,5
396,51910132,5,50,20,3,13
398,51961188,5,50,30,0,9
400,51961793,5,50,30,1,5
402,52000991,5,50,30,1,13
404,52077768,5,50,30,2,9
406,52138222,5,50,30,3,5
408,52179208,5,50,30,3,13
410,52259681,5,50,40,0,9
412,52260317,5,50,40,1,5
414,52318503,5,50,40,1,13
416,52408712,5,50,40,2,9
418,52486030,5,50,40,3,5
420,52547298,5,50,40,3,13
422,52654542,5,50,50,0,9
424,52654972,5,50,50,1,5
426,52713311,5,50,50,1,13
428,52811520,5,50,50,2,9
430,52926506,5,50,50,3,5
432,53005711,5,50,50,3,13
