"run","randomSeed","shapeType","gridSize","noise","sharingType","edgeOfComm"
355,60300772,4,50,50,2,5
357,60348264,4,50,50,2,13
359,60420651,4,50,50,3,9
361,60508378,5,50,0,0,5
363,60508910,5,50,0,0,13
365,60509500,5,50,0,1,9
367,60517263,5,50,0,2,5
369,60523231,5,50,0,2,13
371,60542689,5,50,0,3,9
373,60550657,5,50,10,0,5
375,60551244,5,50,10,0,13
377,60551854,5,50,10,1,9
379,60576090,5,50,10,2,5
381,60597708,5,50,10,2,13
383,60624354,5,50,10,3,9
385,60655015,5,50,20,0,5
387,60655565,5,50,20,0,13
389,60656179,5,50,20,1,9
391,60693751,5,50,20,2,5
393,60724244,5,50,20,2,13
395,60791296,5,50,20,3,9
397,60837869,5,50,30,0,5
399,60838491,5,50,30,0,13
401,60839016,5,50,30,1,9
403,60899167,5,50,30,2,5
405,60939170,5,50,30,2,13
407,60991343,5,50,30,3,9
409,61047691,5,50,40,0,5
411,61048374,5,50,40,0,13
413,61048989,5,50,40,1,9
415,61138411,5,50,40,2,5
417,61191962,5,50,40,2,13
419,61278158,5,50,40,3,9
421,61346628,5,50,50,0,5
423,61347283,5,50,50,0,13
425,61347942,5,50,50,1,9
427,61440836,5,50,50,2,5
429,61487158,5,50,50,2,13
431,61628631,5,50,50,3,9
2,58326247,0,50,0,0,9
4,58326579,0,50,0,1,5
6,58327214,0,50,0,1,13
8,58327805,0,50,0,2,9
10,58328803,0,50,0,3,5
12,58329492,0,50,0,3,13
14,58329955,0,50,10,0,9
16,58330058,0,50,10,1,5
18,58332075,0,50,10,1,13
20,58333741,0,50,10,2,9
22,58335436,0,50,10,3,5
24,58337100,0,50,10,3,13
26,58338850,0,50,20,0,9
28,58338923,0,50,20,1,5
30,58341240,0,50,20,1,13
32,58344102,0,50,20,2,9
34,58347435,0,50,20,3,5
36,58349188,0,50,20,3,13
38,58352585,0,50,30,0,9
40,58352712,0,50,30,1,5
42,58355105,0,50,30,1,13
44,58362307,0,50,30,2,9
46,58365080,0,50,30,3,5
48,58367888,0,50,30,3,13
50,58372190,0,50,40,0,9
52,58372312,0,50,40,1,5
54,58376957,0,50,40,1,13
56,58383699,0,50,40,2,9
58,58388821,0,50,40,3,5
60,58393879,0,50,40,3,13
62,58398462,0,50,50,0,9
64,58398558,0,50,50,1,5
66,58406609,0,50,50,1,13
68,58413041,0,50,50,2,9
70,58414557,0,50,50,3,5
72,58419062,0,50,50,3,13
74,58424702,1,50,0,0,9
76,58424915,1,50,0,1,5
78,58428241,1,50,0,1,13
80,58431028,1,50,0,2,9
82,58434914,1,50,0,3,5
84,58437883,1,50,0,3,13
86,58440421,1,50,10,0,9
88,58440860,1,50,10,1,5
90,58448137,1,50,10,1,13
92,58452362,1,50,10,2,9
94,58460417,1,50,10,3,5
96,58470925,1,50,10,3,13
98,58479894,1,50,20,0,9
100,58480131,1,50,20,1,5
102,58496886,1,50,20,1,13
104,58508439,1,50,20,2,9
106,58519613,1,50,20,3,5
108,58534273,1,50,20,3,13
110,58547855,1,50,30,0,9
112,58548095,1,50,30,1,5
114,58571228,1,50,30,1,13
116,58593065,1,50,30,2,9
118,58626894,1,50,30,3,5
120,58651213,1,50,30,3,13
122,58673977,1,50,40,0,9
124,58674187,1,50,40,1,5
126,58694156,1,50,40,1,13
128,58722482,1,50,40,2,9
130,58744205,1,50,40,3,5
132,58771336,1,50,40,3,13
134,58798412,1,50,50,0,9
136,58798626,1,50,50,1,5
138,58839630,1,50,50,1,13
140,58871508,1,50,50,2,9
142,58899611,1,50,50,3,5
144,58928097,1,50,50,3,13
146,58963956,2,50,0,0,9
148,58964112,2,50,0,1,5
150,58966077,2,50,0,1,13
152,58967977,2,50,0,2,9
154,58972395,2,50,0,3,5
156,58973783,2,50,0,3,13
158,58975598,2,50,10,0,9
160,58975859,2,50,10,1,5
162,58981820,2,50,10,1,13
164,58987401,2,50,10,2,9
166,58993521,2,50,10,3,5
168,58999840,2,50,10,3,13
170,59002922,2,50,20,0,9
172,59003095,2,50,20,1,5
174,59012498,2,50,20,1,13
176,59018083,2,50,20,2,9
178,59040537,2,50,20,3,5
180,59049631,2,50,20,3,13
182,59058912,2,50,30,0,9
184,59059093,2,50,30,1,5
186,59078340,2,50,30,1,13
188,59090916,2,50,30,2,9
190,59106566,2,50,30,3,5
192,59120050,2,50,30,3,13
194,59132235,2,50,40,0,9
196,59132518,2,50,40,1,5
198,59143254,2,50,40,1,13
200,59162034,2,50,40,2,9
202,59189676,2,50,40,3,5
204,59203818,2,50,40,3,13
206,59223081,2,50,50,0,9
208,59223283,2,50,50,1,5
210,59245491,2,50,50,1,13
212,59263798,2,50,50,2,9
214,59285255,2,50,50,3,5
216,59310101,2,50,50,3,13
218,59344121,3,50,0,0,9
220,59344424,3,50,0,1,5
222,59347735,3,50,0,1,13
224,59350092,3,50,0,2,9
226,59355946,3,50,0,3,5
228,59359013,3,50,0,3,13
230,59362254,3,50,10,0,9
232,59362485,3,50,10,1,5
234,59370844,3,50,10,1,13
236,59377554,3,50,10,2,9
238,59386270,3,50,10,3,5
240,59397154,3,50,10,3,13
242,59403508,3,50,20,0,9
244,59403866,3,50,20,1,5
246,59411418,3,50,20,1,13
248,59426057,3,50,20,2,9
250,59450678,3,50,20,3,5
252,59461626,3,50,20,3,13
254,59485111,3,50,30,0,9
256,59485478,3,50,30,1,5
258,59501240,3,50,30,1,13
260,59515684,3,50,30,2,9
262,59544233,3,50,30,3,5
264,59564833,3,50,30,3,13
266,59595233,3,50,40,0,9
268,59595472,3,50,40,1,5
270,59619533,3,50,40,1,13
272,59639892,3,50,40,2,9
274,59670623,3,50,40,3,5
276,59691400,3,50,40,3,13
278,59714327,3,50,50,0,9
280,59714778,3,50,50,1,5
282,59745474,3,50,50,1,13
284,59775789,3,50,50,2,9
286,59795100,3,50,50,3,5
288,59816687,3,50,50,3,13
290,59878355,4,50,0,0,9
292,59878917,4,50,0,1,5
294,59883171,4,50,0,1,13
296,59890243,4,50,0,2,9
298,59901800,4,50,0,3,5
300,59906105,4,50,0,3,13
302,59912890,4,50,10,0,9
304,59913443,4,50,10,1,5
306,59922971,4,50,10,1,13
308,59946521,4,50,10,2,9
310,59970214,4,50,10,3,5
312,59985360,4,50,10,3,13
314,60006753,4,50,20,0,9
316,60007238,4,50,20,1,5
318,60027613,4,50,20,1,13
320,60057777,4,50,20,2,9
322,60087565,4,50,20,3,5
324,60113543,4,50,20,3,13
326,60145416,4,50,30,0,9
328,60145920,4,50,30,1,5
330,60177265,4,50,30,1,13
332,60233042,4,50,30,2,9
334,60290510,4,50,30,3,5
336,60326840,4,50,30,3,13
338,60368632,4,50,40,0,9
340,60369097,4,50,40,1,5
342,60411906,4,50,40,1,13
344,60491384,4,50,40,2,9
346,60562454,4,50,40,3,5
348,60613472,4,50,40,3,13
350,60667400,4,50,50,0,9
352,60667934,4,50,50,1,5
354,60715083,4,50,50,1,13
356,60811243,4,50,50,2,9
358,60877765,4,50,50,3,5
360,60920110,4,50,50,3,13
362,60993227,5,50,0,0,9
364,60993862,5,50,0,1,5
366,60999505,5,50,0,1,13
368,61008768,5,50,0,2,9
370,61021643,5,50,0,3,5
372,61026974,5,50,0,3,13
374,61035904,5,50,10,0,9
376,61036545,5,50,10,1,5
378,61053545,5,50,10,1,13
380,61076406,5,50,10,2,9
382,61102819,5,50,10,3,5
384,61119314,5,50,10,3,13
386,61150314,5,50,20,0,9
388,61151037,5,50,20,1,5
390,61171015,5,50,20,1,13
392,61231563,5,50,20,2,9
394,61274061,5,50,20,3,5
396,61299896,5,50,20,3,13
398,61354024,5,50,30,0,9
400,61354565,5,50,30,1,5
402,61397091,5,50,30,1,13
404,61461905,5,50,30,2,9
406,61541518,5,50,30,3,5
408,61583893,5,50,30,3,13
410,61654684,5,50,40,0,9
412,61655237,5,50,40,1,5
414,61702079,5,50,40,1,13
416,61804014,5,50,40,2,9
418,61909498,5,50,40,3,5
420,61969652,5,50,40,3,13
422,62085871,5,50,50,0,9
424,62086344,5,50,50,1,5
426,62151207,5,50,50,1,13
428,62244510,5,50,50,2,9
430,62369258,5,50,50,3,5
432,62457275,5,50,50,3,13
